atm_id;atm_lat;atm_lon;nearest_malls_name;nearest_malls_dist_m;count_malls_100m;count_malls_300m;count_malls_500m;nearest_supermarkets_name;nearest_supermarkets_dist_m;count_supermarkets_100m;count_supermarkets_300m;count_supermarkets_500m;nearest_pharmacies_hospitals_name;nearest_pharmacies_hospitals_dist_m;count_pharmacies_hospitals_100m;count_pharmacies_hospitals_300m;count_pharmacies_hospitals_500m;count_banks_atms_100m;count_banks_atms_300m;count_banks_atms_500m;competitor_count_total
8077.0;55.885499;37.604682;"Торговый центр ""Александр Лэнд""";156.2;0;4;4;Ароматный мир;120.4;0;5;11;Столички;109.7;0;12;16;1;8;9;9.0
8078.0;53.342511;83.684914;Москва;131.0;0;2;3;Ярче!;165.8;0;1;5;Не удалось узнать название;112.0;0;8;14;1;7;8;10.0
8079.0;58.585057;49.644774;Дом Фото;615.4;0;0;0;Глобус;2.4;1;1;6;Экона;443.4;0;0;1;0;0;1;8.0
8080.0;53.390186;83.935077;5 Элемент;808.7;0;0;0;ТЦ ЛОКОМОТИВ;64.1;1;4;4;Фармакопейка;170.0;0;3;4;1;3;5;5.0
8081.0;53.390186;83.935077;5 Элемент;808.7;0;0;0;ТЦ ЛОКОМОТИВ;64.1;1;4;4;Фармакопейка;170.0;0;3;4;1;3;5;5.0
8083.0;54.055557;34.378571;Нет объектов;;0;0;0;Магнит;860.8;0;0;0;Узловая поликлинника на станции Фаянсовая;820.2;0;0;0;0;0;0;0.0
8084.0;57.771835;40.940665;Не удалось узнать название;263.0;0;1;2;Адмиралъ;261.9;0;1;2;Вита Экспресс;475.4;0;0;2;1;1;4;8.0
8085.0;57.777757;40.967525;СтоМетровка;29.6;1;3;3;Высшая Лига;555.3;0;0;0;Кардиологический диспансер;707.8;0;0;0;0;0;0;0.0
8086.0;55.674575;37.760234;Люблино;95.7;1;1;1;Винлаб;4.7;4;5;11;Вита Экспресс;2.9;3;7;18;5;7;12;17.0
8087.0;55.674575;37.760234;Люблино;95.7;1;1;1;Винлаб;4.7;4;5;11;Вита Экспресс;2.9;3;7;18;5;7;12;17.0
8088.0;55.674575;37.760234;Люблино;95.7;1;1;1;Винлаб;4.7;4;5;11;Вита Экспресс;2.9;3;7;18;5;7;12;17.0
8089.0;55.674575;37.760234;Люблино;95.7;1;1;1;Винлаб;4.7;4;5;11;Вита Экспресс;2.9;3;7;18;5;7;12;17.0
8090.0;43.100365;131.903451;Черёмушки;15.2;1;1;1;Самбери;14.7;1;2;2;Краевой клинический центр;66.2;1;2;3;5;10;10;12.0
8092.0;64.558646;40.57824;"ТК ""На Окружной""";2.3;2;3;3;На Окружной;18.2;2;2;3;Фармация;18.5;1;1;1;5;5;5;5.0
8093.0;56.235766;43.952555;Гагаринский;102.0;0;2;2;Spar;122.0;0;4;7;ТОНУС - клиника;72.3;1;2;7;0;4;9;9.0
8094.0;55.784491;37.877913;Идея;3.6;1;2;2;Перекрёсток;2.3;2;2;2;Эльфарм;23.6;1;1;1;3;3;5;7.0
8095.0;53.75783;87.159786;Не удалось узнать название;576.2;0;0;0;Солнышко №21;242.2;0;1;2;Аптека-Центр;131.3;0;1;3;1;4;9;13.0
8096.0;53.75783;87.159786;Не удалось узнать название;576.2;0;0;0;Солнышко №21;242.2;0;1;2;Аптека-Центр;131.3;0;1;3;1;4;9;13.0
8097.0;47.041181;142.041074;Альбатрос;3.4;1;3;4;Столичный;10.3;1;3;4;Не удалось узнать название;117.0;0;3;4;4;6;6;6.0
8098.0;46.95571;142.729776;Сахалинский дом быта;142.0;0;1;1;Бирлайн;147.0;0;2;5;Семейная аптека;106.0;0;2;4;2;5;13;15.0
8099.0;53.222827;50.191606;Охотный ряд;74.7;1;2;2;Пятёрочка;19.7;1;7;12;Апрель;40.3;1;8;13;3;4;8;11.0
8100.0;53.222827;50.191606;Охотный ряд;74.7;1;2;2;Пятёрочка;19.7;1;7;12;Апрель;40.3;1;8;13;3;4;8;11.0
8101.0;53.222827;50.191606;Охотный ряд;74.7;1;2;2;Пятёрочка;19.7;1;7;12;Апрель;40.3;1;8;13;3;4;8;11.0
8102.0;68.138515;33.272412;Дикси;416.4;0;0;2;Не удалось узнать название;191.1;0;4;9;Центральная аптека;241.4;0;2;4;2;4;5;6.0
8103.0;68.138515;33.272412;Дикси;416.4;0;0;2;Не удалось узнать название;191.1;0;4;9;Центральная аптека;241.4;0;2;4;2;4;5;6.0
8104.0;45.462274;133.403108;"ТЦ ""888""";42.2;1;2;2;Винлаб;100.1;0;2;2;Социальная аптека;102.2;0;4;4;0;0;1;2.0
8105.0;55.149928;124.735775;Двенадцать;4.1;1;1;1;Матрешки;85.6;1;5;9;Не удалось узнать название;185.3;0;4;5;1;4;4;15.0
8106.0;50.301113;127.521864;ТЦ От и До;460.9;0;0;1;Кэш & Кэрри;2.1;2;4;7;Семейная аптека;197.5;0;3;9;3;3;13;11.0
8107.0;56.472546;53.800803;Главная дорога;237.6;0;2;4;Пятёрочка;183.3;0;2;5;Бережная аптека;322.5;0;0;9;0;4;9;17.0
8108.0;56.472546;53.800803;Главная дорога;237.6;0;2;4;Пятёрочка;183.3;0;2;5;Бережная аптека;322.5;0;0;9;0;4;9;17.0
8109.0;54.672352;20.501926;ТЦ «Аллея»;99.0;1;1;1;Виктория;3.6;1;4;6;Панацея-Фарм;24.5;1;4;5;2;5;10;12.0
8110.0;55.997396;92.904692;Атмосфера дома;714.2;0;0;0;свежее пиво всегда Рыбный берег;189.1;0;4;11;Красноярская городская детская поликлиника №2;230.8;0;3;5;0;1;5;9.0
8111.0;55.997396;92.904692;Атмосфера дома;714.2;0;0;0;свежее пиво всегда Рыбный берег;189.1;0;4;11;Красноярская городская детская поликлиника №2;230.8;0;3;5;0;1;5;9.0
8112.0;55.997396;92.904692;Атмосфера дома;714.2;0;0;0;свежее пиво всегда Рыбный берег;189.1;0;4;11;Красноярская городская детская поликлиника №2;230.8;0;3;5;0;1;5;9.0
8113.0;55.997784;92.909354;Атмосфера дома;667.3;0;0;0;Пятёрочка;97.8;1;3;6;Аптека №300;137.1;0;3;4;0;0;1;5.0
8114.0;53.14126;103.084491;Не удалось узнать название;360.4;0;0;1;Модекс;253.6;0;1;3;Не удалось узнать название;10.2;2;3;4;1;1;2;9.0
8115.0;53.14126;103.084491;Не удалось узнать название;360.4;0;0;1;Модекс;253.6;0;1;3;Не удалось узнать название;10.2;2;3;4;1;1;2;9.0
8116.0;48.481167;135.067461;Дом быта;13.1;1;1;3;Пеликан;24.1;2;5;12;Не удалось узнать название;209.9;0;3;8;1;1;16;20.0
8117.0;50.402318;136.918251;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
8118.0;54.971833;73.411655;Смольный;430.0;0;0;1;Красное&Белое;41.6;1;1;5;Фармакопейка;50.6;2;3;7;4;5;5;9.0
8120.0;64.567388;39.82105;"ТС ""Петровский""";388.3;0;0;1;Бристоль;73.1;1;2;2;Добрая аптека;155.0;0;1;2;4;4;11;13.0
8121.0;64.567388;39.82105;"ТС ""Петровский""";388.3;0;0;1;Бристоль;73.1;1;2;2;Добрая аптека;155.0;0;1;2;4;4;11;13.0
8122.0;54.511838;36.251684;ТРЦ «Панорама»;61.6;1;4;10;Перекрёсток;37.5;2;6;11;Аптекарь;37.1;2;8;22;1;5;31;52.0
8123.0;54.511838;36.251684;ТРЦ «Панорама»;61.6;1;4;10;Перекрёсток;37.5;2;6;11;Аптекарь;37.1;2;8;22;1;5;31;52.0
8124.0;54.511838;36.251684;ТРЦ «Панорама»;61.6;1;4;10;Перекрёсток;37.5;2;6;11;Аптекарь;37.1;2;8;22;1;5;31;52.0
8125.0;54.627788;39.745861;CitiMall.ru — онлайн торговый центр;416.5;0;0;3;Ароматный мир;321.9;0;0;2;Аптека №3;520.1;0;0;0;0;2;10;36.0
8126.0;58.526771;31.251203;ТЦ Компас;529.8;0;0;0;Градусы;116.6;0;4;11;Здравсити;118.3;0;4;9;1;3;6;9.0
8127.0;44.999389;41.919155;Космос;378.4;0;0;1;Пятёрочка;71.4;1;6;15;Грааль аптека;80.8;1;10;16;5;7;9;12.0
8128.0;54.737855;20.474204;Виктория;6.4;1;1;1;Пивной двор;202.4;0;2;4;Фармед;25.9;1;3;5;3;4;6;8.0
8129.0;56.022564;92.796634;Торговый Квартал на Свободном;1.3;2;3;3;Аллея;16.4;1;1;3;Медицинский центр Terve;330.3;0;0;3;0;4;7;8.0
8130.0;59.56196;150.797734;ТЦ Восход;404.3;0;0;3;Спутник;211.5;0;1;3;Юнилаб;153.2;0;3;8;1;3;9;13.0
8131.0;59.56196;150.797734;ТЦ Восход;404.3;0;0;3;Спутник;211.5;0;1;3;Юнилаб;153.2;0;3;8;1;3;9;13.0
8132.0;59.56196;150.797734;ТЦ Восход;404.3;0;0;3;Спутник;211.5;0;1;3;Юнилаб;153.2;0;3;8;1;3;9;13.0
8133.0;59.56196;150.797734;ТЦ Восход;404.3;0;0;3;Спутник;211.5;0;1;3;Юнилаб;153.2;0;3;8;1;3;9;13.0
8134.0;58.004323;56.25439;Не удалось узнать название;384.0;0;0;4;Перекрёсток;163.1;0;2;11;Планета здоровья;235.6;0;1;11;0;4;10;17.0
8135.0;58.004323;56.25439;Не удалось узнать название;384.0;0;0;4;Перекрёсток;163.1;0;2;11;Планета здоровья;235.6;0;1;11;0;4;10;17.0
8136.0;45.327065;42.855218;Триумф;55.7;1;1;1;Не удалось узнать название;58.0;1;2;3;Не удалось узнать название;119.6;0;2;2;2;2;4;4.0
8137.0;56.472451;84.98633;Город;4.6;1;1;1;Чижик;49.1;3;3;8;Горбольница N3 Поликлиническое отделение N3;262.0;0;2;18;4;5;13;27.0
8138.0;55.428352;65.298071;ТРЦ «Рио»;20.6;1;1;1;Метрополис;81.8;1;1;2;Курганская больница №1;394.5;0;0;1;1;1;1;1.0
8139.0;42.987248;47.504062;Торговый центр Космос;291.1;0;1;1;Шафран;640.4;0;0;0;Не удалось узнать название;209.1;0;2;2;1;3;5;7.0
8140.0;53.974045;38.527656;Универмаг №9;236.2;0;1;1;Пятёрочка;1.2;1;2;4;Столички;344.8;0;0;1;0;1;1;1.0
8141.0;52.427307;37.604798;Европа;96.4;1;5;7;Пятёрочка;29.6;2;7;11;Апрель;117.9;0;9;12;0;3;5;7.0
8142.0;55.734983;37.520779;Нет объектов;;0;0;0;Ароматный мир;119.4;0;2;6;Ригла;140.6;0;3;8;0;3;8;10.0
8143.0;55.740588;37.501285;Багратионовский;337.3;0;0;1;Ароматный мир;2.2;2;4;10;Самсон-Фарма;47.0;2;5;11;1;3;13;16.0
8144.0;55.734983;37.520779;Нет объектов;;0;0;0;Ароматный мир;119.4;0;2;6;Ригла;140.6;0;3;8;0;3;8;10.0
8145.0;55.740588;37.501285;Багратионовский;337.3;0;0;1;Ароматный мир;2.2;2;4;10;Самсон-Фарма;47.0;2;5;11;1;3;13;16.0
8146.0;55.740588;37.501285;Багратионовский;337.3;0;0;1;Ароматный мир;2.2;2;4;10;Самсон-Фарма;47.0;2;5;11;1;3;13;16.0
8147.0;59.993307;30.35198;"ТК ""Клондайк""";814.9;0;0;0;Перекрёсток;85.7;1;3;3;Невис;132.1;0;2;2;4;4;5;10.0
8148.0;59.737373;30.572095;ТК Ока;13.8;1;1;1;Перекрёсток;43.1;1;2;3;Поликлиника №95;303.7;0;0;2;1;1;1;7.0
8149.0;51.758255;36.188416;Европа 10;25.9;1;1;1;Европа;25.6;1;3;11;Здравница;62.7;3;9;13;14;20;25;25.0
8150.0;51.746061;36.260452;Европа 30;18.6;1;1;1;Европа 30;4.2;2;4;6;Курская городская больница № 6, Стационар;202.7;0;2;4;4;4;4;8.0
8151.0;57.039688;34.97012;Нет объектов;;0;0;0;Пятёрочка;15.1;1;2;3;Горздрав;166.5;0;3;6;0;0;0;2.0
8152.0;51.322347;37.818292;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Калинофарм;24.3;3;4;4;1;1;1;1.0
8153.0;54.511321;36.233511;ТЦ «Сити»;875.9;0;0;0;Ароматный мир;35.0;2;3;5;Медицинский центр «Астро»;123.0;0;3;6;1;2;5;9.0
8154.0;52.35085;35.353854;Не удалось узнать название;407.0;0;0;2;Линия;35.0;3;5;9;Не удалось узнать название;105.8;0;4;6;0;3;7;13.0
8155.0;51.737936;36.192377;"ТРЦ ""Пушкинский""";5.3;1;1;1;Cesky Lev;49.5;1;3;7;Здоровье;185.9;0;7;18;7;17;34;45.0
8156.0;54.208227;37.668965;"ТЦ ""Кировский""";517.6;0;0;0;Магнит;7.3;1;4;5;Магнит Аптека;22.0;1;3;5;0;0;3;3.0
8157.0;54.204978;37.685036;Нет объектов;;0;0;0;Дикси;0.4;3;3;6;Не удалось узнать название;156.3;0;1;2;0;1;1;3.0
8159.0;52.707237;41.397369;Нет объектов;;0;0;0;Магнит;4.2;1;5;7;Надежда-Фарм;109.5;0;3;3;2;2;3;3.0
8160.0;56.888485;35.902437;Нет объектов;;0;0;0;Кредо;9.8;1;7;8;Алоэ;9.8;0;0;0;3;5;5;5.0
8161.0;59.21163;39.880357;ТЦ «Оазис»;8.2;2;4;4;Макси;12.4;1;3;5;Антей;100.7;0;1;4;4;6;9;13.0
8162.0;44.685377;37.781308;Южный пассаж;8.7;1;2;3;Магнит;191.0;0;1;6;Медичи;491.4;0;0;1;4;6;11;16.0
8163.0;45.080485;38.893809;Западный;922.3;0;0;0;Лента;2.1;1;2;2;Алоэ;28.3;1;2;3;1;1;1;1.0
8164.0;44.635759;39.133794;Юпитер;112.4;0;3;3;Бегемотик;111.8;0;5;7;Столички;13.3;2;5;8;2;11;12;13.0
8165.0;51.63556;39.273401;"ТЦ ""Айсберг""";133.6;0;1;1;Идея;341.6;0;0;2;Вита Экспресс;357.4;0;0;4;0;1;1;1.0
8166.0;60.01727;30.434607;Вещевой рынок;127.3;0;2;2;О’Кей;12.4;1;1;1;Народная аптека;579.2;0;0;0;4;4;4;4.0
8167.0;55.957676;37.317796;Нет объектов;;0;0;0;Винлаб;0.0;2;2;2;Не удалось узнать название;180.3;0;1;1;0;0;0;0.0
8168.0;59.912914;30.446878;Лондон Молл;129.4;0;1;1;Перекрёсток;9.1;1;4;8;Университетская Аптека;61.9;1;4;12;6;7;11;12.0
8169.0;56.823636;60.505406;ТЦ «Мега»;16.0;1;1;1;Ашан;129.4;0;1;2;36,6;146.8;0;1;1;1;6;6;5.0
8170.0;54.610277;39.715345;"ТЦ ""Полетаевский""";7.3;1;3;3;Финист;28.1;1;6;7;Фарма;53.8;2;4;4;1;7;9;11.0
8171.0;54.211987;37.629448;ТРЦ Миллионный;504.7;0;0;0;Атак;27.4;1;2;2;Твой Доктор;433.5;0;0;2;0;0;0;4.0
8172.0;60.933182;29.157455;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
8173.0;55.891809;37.748735;XL;6.6;1;2;2;Азбука Вкуса;229.0;0;1;1;Не удалось узнать название;996.2;0;0;0;2;2;2;2.0
8174.0;46.688886;47.854091;Нет объектов;;0;0;0;Не удалось узнать название;87.5;1;4;5;Не удалось узнать название;557.1;0;0;0;0;1;2;2.0
8175.0;56.8531;60.550277;ТЦ Карнавал;1.6;1;1;1;Ашан;31.7;1;1;6;Алоэ;16.2;1;1;6;0;0;1;4.0
8177.0;56.852381;60.640585;"ТРЦ ""Апельсин""";3.7;1;1;1;Перекрёсток;33.2;1;6;10;Алоэ;18.5;2;4;9;2;4;6;13.0
8178.0;46.39926;48.012544;Нет объектов;;0;0;0;Нет объектов;;0;0;0;Нет объектов;;0;0;0;0;0;0;0.0
8179.0;67.160207;32.419013;"""Весна""";327.5;0;0;1;Магнит;141.8;0;2;5;Не удалось узнать название;20.7;1;1;5;1;1;3;7.0
8180.0;58.041919;38.829993;"ТЦ ""Форум""";205.2;0;1;2;Дружба;192.6;0;3;9;Аптечный склад;289.0;0;2;6;0;3;5;7.0
8181.0;51.788527;39.205542;Сити-парк «ГРАД»;37.3;1;1;1;Auchan;226.1;0;1;1;Мелодия здоровья;122.3;0;2;2;0;1;1;1.0
8182.0;51.710666;39.164813;Арена;344.3;0;0;2;Бир мир;133.9;0;3;8;Горздрав;157.2;0;3;19;1;1;12;21.0
8183.0;50.59988;36.590555;Славянский;862.3;0;0;0;Перекресток;2.6;2;2;5;Алоэ;13.5;2;4;11;4;11;20;28.0
8184.0;55.325032;38.682983;"ТЦ ""Aqua""";124.2;0;1;1;Дикси;132.0;0;4;5;Столички;94.0;1;5;8;1;5;9;14.0
8185.0;55.325032;38.682983;"ТЦ ""Aqua""";124.2;0;1;1;Дикси;132.0;0;4;5;Столички;94.0;1;5;8;1;5;9;14.0
8186.0;51.315541;37.894325;"ТРЦ ""Маскарад""";395.9;0;0;2;Магнит;22.6;2;4;7;Целитель;187.8;0;3;6;1;2;4;14.0
8187.0;54.015723;38.297166;ДИВО;438.2;0;0;1;СПАР;12.7;1;2;3;Столички;2.9;2;6;10;2;4;4;8.0
8188.0;55.682651;37.886465;"Торговый центр ""Подосинки""";168.4;0;1;3;Перекрёсток;363.3;0;0;4;Медиком;97.9;1;4;12;0;7;12;22.0
8189.0;55.661135;37.91125;Орбита;234.5;0;1;2;Красное&Белое;158.0;0;3;11;Мособлмедсервис;111.0;0;4;8;0;2;2;2.0
8190.0;55.661135;37.91125;Орбита;234.5;0;1;2;Красное&Белое;158.0;0;3;11;Мособлмедсервис;111.0;0;4;8;0;2;2;2.0
8191.0;55.974715;37.906884;Гагарин;57.1;1;5;5;Пятёрочка;188.4;0;3;11;Ригла;51.0;1;5;10;4;9;9;9.0
8192.0;53.307751;34.307604;БУМ сити;381.3;0;0;1;ГранПью;116.6;0;3;3;Адмирал;74.5;1;3;11;0;4;6;7.0
8193.0;53.307751;34.307604;БУМ сити;381.3;0;0;1;ГранПью;116.6;0;3;3;Адмирал;74.5;1;3;11;0;4;6;7.0
8194.0;45.021118;39.018432;Нет объектов;;0;0;0;Пивовед;98.1;1;2;4;Детская поликлиника №3;65.9;4;6;11;1;4;7;11.0
8195.0;44.728177;37.757871;Бон Пассаж;224.1;0;1;1;Алкотека;98.4;1;4;6;Не удалось узнать название;90.4;1;6;10;3;6;8;9.0
8196.0;44.728177;37.757871;Бон Пассаж;224.1;0;1;1;Алкотека;98.4;1;4;6;Не удалось узнать название;90.4;1;6;10;3;6;8;9.0
8197.0;53.597199;87.33653;ЦУМ;710.9;0;0;0;Кора;251.7;0;1;1;Экона;86.1;1;1;3;0;1;1;1.0
8198.0;52.037043;113.503331;Карибы;421.0;0;0;2;Зелёный Караван;615.3;0;0;0;Социальная аптека;47.8;2;7;12;1;5;12;27.0
8199.0;52.037043;113.503331;Карибы;421.0;0;0;2;Зелёный Караван;615.3;0;0;0;Социальная аптека;47.8;2;7;12;1;5;12;27.0
8200.0;52.037043;113.503331;Карибы;421.0;0;0;2;Зелёный Караван;615.3;0;0;0;Социальная аптека;47.8;2;7;12;1;5;12;27.0
8201.0;52.037043;113.503331;Карибы;421.0;0;0;2;Зелёный Караван;615.3;0;0;0;Социальная аптека;47.8;2;7;12;1;5;12;27.0
8202.0;53.597199;87.33653;ЦУМ;710.9;0;0;0;Кора;251.7;0;1;1;Экона;86.1;1;1;3;0;1;1;1.0
8203.0;55.030617;82.917546;ЦУМ;607.1;0;0;0;Пятёрочка;544.0;0;0;0;Радуга Эконом;122.7;0;4;12;4;12;27;37.0
8204.0;55.030617;82.917546;ЦУМ;607.1;0;0;0;Пятёрочка;544.0;0;0;0;Радуга Эконом;122.7;0;4;12;4;12;27;37.0
8205.0;55.695875;37.664905;"Торговый центр ""Мегаполис""";3.0;1;1;1;Перекресток;26.4;1;1;2;Temed;350.3;0;0;2;1;12;13;15.0
8206.0;54.703884;20.506418;"ТЦ ""Полоцкая - 1""";505.8;0;0;0;Виниссимо;117.6;0;5;5;Хорошая поликлиника;128.3;0;2;2;2;7;9;23.0
8207.0;55.695875;37.664905;"Торговый центр ""Мегаполис""";3.0;1;1;1;Перекресток;26.4;1;1;2;Temed;350.3;0;0;2;1;12;13;15.0
8208.0;54.703806;20.507002;"ТЦ ""Полоцкая - 1""";542.0;0;0;0;Виниссимо;80.6;1;5;5;Хорошая поликлиника;96.9;1;2;2;1;6;9;22.0
8209.0;51.644062;39.142975;Юго-Запад;22.3;1;2;3;Красное&Белое;258.2;0;1;2;Здоровый город;160.6;0;5;8;4;5;9;9.0
8210.0;60.008189;30.25737;ТК Орион;290.1;0;1;3;Красное&Белое;82.9;1;6;23;Столички;21.1;3;17;25;10;29;40;55.0
8211.0;55.110239;82.941037;Нет объектов;;0;0;0;Пивная лавка;34.1;2;7;12;Фармаимпекс;26.0;1;7;13;2;2;3;4.0
8212.0;55.110239;82.941037;Нет объектов;;0;0;0;Пивная лавка;34.1;2;7;12;Фармаимпекс;26.0;1;7;13;2;2;3;4.0
8213.0;54.010665;38.289907;ДИВО;350.2;0;0;3;Пятёрочка;23.4;1;4;7;Аптека №117;130.5;0;3;6;1;7;8;11.0
8214.0;54.010665;38.289907;ДИВО;350.2;0;0;3;Пятёрочка;23.4;1;4;7;Аптека №117;130.5;0;3;6;1;7;8;11.0
8215.0;55.76953;37.620734;Неглинная Галерея;371.3;0;0;1;Spar;69.1;1;2;8;Ригла;122.8;0;11;29;1;19;28;39.0
8216.0;55.76953;37.620734;Неглинная Галерея;371.3;0;0;1;Spar;69.1;1;2;8;Ригла;122.8;0;11;29;1;19;28;39.0
8217.0;57.624626;39.884148;Европа;59.1;2;6;8;Пятёрочка;82.8;1;4;10;Планета здоровья;146.8;0;7;10;2;17;26;32.0
8218.0;57.624626;39.884148;Европа;59.1;2;6;8;Пятёрочка;82.8;1;4;10;Планета здоровья;146.8;0;7;10;2;17;26;32.0
