id,nearest_cafes_name,nearest_cafes_dist_m,count_cafes_100m,count_cafes_300m,count_cafes_500m,nearest_restaurants_name,nearest_restaurants_dist_m,count_restaurants_100m,count_restaurants_300m,count_restaurants_500m,nearest_public_transport_name,nearest_public_transport_dist_m,count_public_transport_100m,count_public_transport_300m,count_public_transport_500m,nearest_parking_name,nearest_parking_dist_m,count_parking_100m,count_parking_300m,count_parking_500m
8315.0,Молотoff,277.5,0,2,6,Сковородка,287.4,0,2,7,Улица Студенческая,171.7,0,8,22,Не удалось узнать название,229.2,0,4,11
8316.0,Венеция,187.7,0,2,4,Бургер Кинг,48.8,2,5,5,Колосок,72.3,2,8,26,Не удалось узнать название,239.4,0,1,3
8317.0,Скалка,44.4,1,3,5,Via Романо,79.5,1,3,9,Дворец спорта «Динамо»,125.2,0,4,18,Не удалось узнать название,92.9,3,25,47
8318.0,Домино,266.3,0,1,2,Не удалось узнать название,311.5,0,0,7,Краснознаменская улица,71.0,5,10,22,Не удалось узнать название,52.8,1,8,16
8319.0,Шоколадница,92.0,1,4,7,Августин,217.7,0,1,2,Стадион,55.0,2,6,15,Не удалось узнать название,69.9,1,4,5
8320.0,Не удалось узнать название,417.1,0,0,1,Додо Пицца,118.6,0,1,2,Дом книги,28.2,2,4,10,Не удалось узнать название,75.0,1,4,6
8321.0,Гвидо,20.1,1,3,4,Евразия,15.4,1,1,4,улица Освобождения,35.7,2,12,22,Не удалось узнать название,47.8,2,12,19
8322.0,Рандеву,230.3,0,2,2,Сытый япончик,236.0,0,1,1,1 Микрорайон(1Мкр),226.0,0,1,3,Не удалось узнать название,115.2,0,7,11
8323.0,Vandal coffee,35.6,1,6,13,Шаурма,241.6,0,4,10,"Магазин ""Рубин""",237.7,0,1,5,Не удалось узнать название,37.7,1,5,25
8326.0,Милано,430.3,0,0,1,Бургер Кинг,220.7,0,2,4,"Магазин ""Сакмара""",52.5,1,4,9,Не удалось узнать название,143.1,0,4,7
8327.0,Шаверма по-Питерски,458.5,0,0,2,Малибу,240.8,0,1,7,Поликлиника,119.6,0,4,13,Не удалось узнать название,85.7,1,10,33
8328.0,Не удалось узнать название,31.0,3,8,20,Бистро,57.1,1,9,12,Не удалось узнать название,75.7,1,9,14,Не удалось узнать название,84.4,1,1,3
8329.0,Антикафе Сфера,7.0,5,14,26,Dodgy,74.5,3,15,33,Большая Спасская улица,102.4,0,10,23,Не удалось узнать название,27.0,1,11,24
8330.0,Coffee,88.8,1,5,10,На вынос,70.4,1,8,14,Парк Победы,59.2,2,5,9,Не удалось узнать название,28.6,2,5,8
8331.0,Coffee,88.8,1,5,10,На вынос,70.4,1,8,14,Парк Победы,59.2,2,5,9,Не удалось узнать название,28.6,2,5,8
8332.0,Самурай,126.2,0,1,6,Pronto PIZZA e PASTA,70.2,1,5,6,Полтавская улица,161.9,0,15,33,Не удалось узнать название,21.6,2,13,28
8333.0,Рыбалтика,120.8,0,1,3,Dominos пицца,6.5,1,3,4,улица Челюскинцев,82.1,2,7,14,Не удалось узнать название,42.7,4,8,11
8334.0,Рыбалтика,120.8,0,1,3,Dominos пицца,6.5,1,3,4,улица Челюскинцев,82.1,2,7,14,Не удалось узнать название,42.7,4,8,11
8335.0,Idea Coffee,109.2,0,2,4,Уноси Dog's,113.1,0,2,3,Ивушка,99.2,1,5,10,Не удалось узнать название,34.2,2,9,11
8336.0,Печка,87.0,1,1,3,Прага,79.8,1,3,3,Прага,91.9,1,3,8,Не удалось узнать название,150.6,0,4,10
8337.0,Дебют,116.3,0,12,23,Компот,29.8,2,16,33,Площадь 1905 года,107.1,0,11,20,Не удалось узнать название,55.8,3,9,27
8338.0,Огонёк,459.2,0,0,2,Узбекская кухня,402.3,0,0,3,Рынок,136.1,0,6,10,Не удалось узнать название,58.8,2,10,38
8339.0,Пироговая Избушка,117.5,0,1,2,Кук Си Каби,83.3,1,1,3,Волоха,238.4,0,3,5,Не удалось узнать название,153.9,0,5,8
8340.0,Pizza Rosso,446.6,0,0,2,Съем Слона,35.9,1,2,2,Спорткомплекс «Рассвет»,175.0,0,4,12,Не удалось узнать название,53.5,3,12,24
8341.0,Столовая,89.6,2,3,5,Токио,190.7,0,1,9,Цирк,151.3,0,8,11,Не удалось узнать название,18.4,10,47,110
8342.0,Штолле,28.4,6,12,18,А ты где,32.0,2,13,18,УрФУ,31.5,6,15,35,Не удалось узнать название,126.1,0,10,38
8343.0,Штолле,28.4,6,12,18,А ты где,32.0,2,13,18,УрФУ,31.5,6,15,35,Не удалось узнать название,126.1,0,10,38
8345.0,Донец-93,115.7,0,7,14,Донец,103.1,0,2,8,Донец,168.9,0,3,5,Не удалось узнать название,65.5,1,9,22
8347.0,Take away,61.7,3,6,9,Take and Wake,0.0,9,16,19,Метро «Новые Черёмушки»,88.9,2,22,30,Не удалось узнать название,77.1,3,9,16
8348.0,Dona,61.2,1,6,13,Донер Самса,50.0,4,12,15,Метро «Беляево»,121.1,0,15,28,Не удалось узнать название,103.0,0,14,32
8349.0,Кот-Беремот,112.6,0,2,5,Додо Пицца,90.8,1,1,2,Техникум,48.2,2,4,16,Не удалось узнать название,351.4,0,0,3
8350.0,Модерниссимо,38.2,2,2,4,Додо Пицца,90.7,1,1,3,Центральный рынок,158.9,0,10,12,Не удалось узнать название,231.7,0,3,8
8351.0,Чудо Пицца,57.2,1,2,4,Классик,278.7,0,2,2,Улица Черняховского,138.7,0,3,6,Не удалось узнать название,41.8,1,3,11
8352.0,Гурман,278.1,0,1,2,Сытый Батыр,151.9,0,2,5,улица Софьи Перовской,110.8,0,3,5,Не удалось узнать название,191.7,0,3,7
8353.0,Зефир,81.2,1,1,10,Погребок,309.7,0,0,6,ТЮЗ,154.2,0,8,14,Не удалось узнать название,137.2,0,3,9
8355.0,Чудо Пицца,57.2,1,2,4,Классик,278.7,0,2,2,Улица Черняховского,138.7,0,3,6,Не удалось узнать название,41.8,1,3,11
8356.0,Балет буфет,145.9,0,2,8,Копик,219.8,0,3,14,улица Янковского,115.5,0,5,9,Не удалось узнать название,126.4,0,9,13
8357.0,Не удалось узнать название,40.5,1,2,3,Аладдин,23.2,1,2,2,Универсам,114.9,0,12,22,Не удалось узнать название,22.4,3,12,19
8358.0,Дарина,79.2,1,2,7,Барракуда,147.4,0,7,9,улица Маяковского,109.2,0,6,14,Не удалось узнать название,29.8,4,14,29
8359.0,Дарина,79.2,1,2,7,Барракуда,147.4,0,7,9,улица Маяковского,109.2,0,6,14,Не удалось узнать название,29.8,4,14,29
8360.0,ХАРИБУ,143.8,0,4,7,Не удалось узнать название,49.8,2,3,13,Пединститут,146.1,0,11,16,Не удалось узнать название,48.6,3,18,36
8361.0,FreshMix,28.4,5,21,29,Поке-maN,27.6,3,17,33,Улица Советская,99.8,1,8,25,Не удалось узнать название,110.6,0,13,37
8364.0,ХАРИБУ,143.8,0,4,7,Не удалось узнать название,49.8,2,3,13,Пединститут,146.1,0,11,16,Не удалось узнать название,48.6,3,18,36
8365.0,ХАРИБУ,143.8,0,4,7,Не удалось узнать название,49.8,2,3,13,Пединститут,146.1,0,11,16,Не удалось узнать название,48.6,3,18,36
8368.0,Mama Mia,130.5,0,1,6,Старый замок,361.2,0,0,3,Не удалось узнать название,85.1,2,8,20,Не удалось узнать название,94.9,1,2,7
8369.0,Шаурма по-турецки,207.9,0,2,3,Обжора,380.0,0,0,2,Мыза,43.3,6,11,17,Не удалось узнать название,21.5,1,4,6
8370.0,Шаурма по-турецки,207.9,0,2,3,Обжора,380.0,0,0,2,Мыза,43.3,6,11,17,Не удалось узнать название,21.5,1,4,6
8371.0,Эдэм,350.4,0,0,7,Дружба,419.2,0,0,4,Дом художника,107.8,0,6,8,Не удалось узнать название,95.2,2,10,28
8372.0,Не удалось узнать название,165.0,0,3,3,Алые паруса,94.2,1,1,1,Бутина,28.0,1,4,12,Не удалось узнать название,300.1,0,0,2
8373.0,Тарталетт,110.6,0,4,9,Бургер Кинг,317.2,0,0,4,32 микрорайон,252.5,0,2,6,Не удалось узнать название,63.7,3,13,34
8374.0,Тарталетт,110.6,0,4,9,Бургер Кинг,317.2,0,0,4,32 микрорайон,252.5,0,2,6,Не удалось узнать название,63.7,3,13,34
8375.0,Зефир,81.2,1,1,10,Погребок,309.7,0,0,6,ТЮЗ,154.2,0,8,14,Не удалось узнать название,137.2,0,3,9
8376.0,Ритуальное кафе,551.0,0,0,0,MyBox,11.4,2,4,5,пер. Магнитный,136.6,0,4,16,Не удалось узнать название,82.0,2,5,8
8378.0,Coffee Like,356.5,0,0,2,Волжская шаурма,403.1,0,0,1,Станция метро «Победа»,29.7,1,10,24,Не удалось узнать название,355.4,0,0,4
8379.0,Coffee Like,356.5,0,0,2,Волжская шаурма,403.1,0,0,1,Станция метро «Победа»,29.7,1,10,24,Не удалось узнать название,355.4,0,0,4
8380.0,Сoffee and garden,128.4,0,1,1,Бургер Кинг,512.3,0,0,0,Полиграфический комбинат,75.6,1,6,9,Не удалось узнать название,31.2,1,19,37
8382.0,Шоколадница,26.9,1,1,1,Бургер Кинг,1.2,4,4,4,ТЦ Капитолий,105.9,0,4,6,Не удалось узнать название,63.0,1,7,9
8383.0,Не удалось узнать название,43.2,1,1,2,Hatimaki,414.5,0,0,2,11-й автобусный парк,139.3,0,8,14,Не удалось узнать название,72.6,2,19,37
8384.0,Не удалось узнать название,49.7,1,2,3,ЧебурекМи,318.1,0,0,3,Петровский рынок,252.8,0,2,11,Не удалось узнать название,72.2,1,7,17
8385.0,Столовая,430.5,0,0,1,Не удалось узнать название,357.5,0,0,4,Карачарово,179.6,0,6,14,Не удалось узнать название,220.3,0,3,8
8386.0,Не удалось узнать название,21.9,1,4,4,One Price Coffee,39.1,5,7,11,Раменское,28.4,4,9,14,Не удалось узнать название,89.7,1,19,28
8387.0,Терем,152.5,0,3,4,One Price Coffee,61.0,1,8,12,Станция МЦД Одинцово,83.9,4,14,14,Не удалось узнать название,20.5,2,14,22
8388.0,Язакофе!,140.7,0,6,24,Суши Wok,148.2,0,13,35,Автозаводская улица,36.0,4,22,41,Не удалось узнать название,91.4,1,9,20
8389.0,Кафетерий,146.1,0,2,3,Стардогs,12.0,1,4,6,ШТФ,77.2,2,4,14,Не удалось узнать название,71.3,2,5,7
8390.0,Шелковый Путь,29.9,1,2,2,Семь пятниц,299.4,0,1,1,24 микрорайон,168.5,0,10,15,Не удалось узнать название,72.0,1,2,10
8391.0,Шоколадница,55.5,1,2,2,Лагман,14.1,3,6,7,Лесной Городок,146.8,0,7,13,Не удалось узнать название,33.1,3,9,19
8392.0,Поляна,58.2,2,4,5,Сушишоп,26.3,1,4,5,Черёмушки,197.8,0,2,7,Не удалось узнать название,108.1,0,12,27
8393.0,Не удалось узнать название,267.3,0,1,3,Не удалось узнать название,80.0,1,1,5,улица Карла Маркса,83.6,1,4,12,Не удалось узнать название,58.8,2,12,20
8394.0,Ромашка,522.5,0,0,0,Каспий,487.2,0,0,1,Точприбор,170.2,0,5,6,Не удалось узнать название,65.3,1,10,12
8395.0,Гриль-буфет,376.5,0,0,3,ЧебурекМи,99.1,1,2,3,Не удалось узнать название,171.9,0,3,13,Не удалось узнать название,58.9,2,9,30
8398.0,Сладкое кафе Винцек,493.4,0,0,1,Паццо,478.2,0,0,3,Горгаз,174.7,0,2,3,Не удалось узнать название,101.5,0,3,4
8399.0,Меланж,171.9,0,1,1,Бургер Кинг,2.1,1,1,3,Поликлиника,194.3,0,6,10,Не удалось узнать название,72.0,1,3,8
8400.0,Пикассо,112.9,0,4,9,"""Escher""",107.0,0,1,2,"Гостиница ""Восход""",52.8,1,5,8,Не удалось узнать название,27.9,1,7,19
8401.0,Университет,181.5,0,8,12,"Пирожковая ""Печка""",239.5,0,2,9,Университет,230.5,0,5,10,Не удалось узнать название,165.1,0,6,19
8403.0,Ладушки,27.1,1,2,2,Фишка,469.4,0,0,1,ул. Зелинского,92.6,1,4,5,Не удалось узнать название,29.0,3,8,13
8404.0,Пирожковая,47.3,9,59,125,Mouse Tail,42.8,5,45,122,станция метро «Площадь Восстания»,88.0,3,14,41,Не удалось узнать название,111.5,0,3,9
8405.0,буше,73.5,3,7,10,One Price Coffee,49.1,1,8,9,станция метро «Улица Дыбенко»,36.9,11,18,32,Не удалось узнать название,164.4,0,2,2
8406.0,Baggins Coffee,8.1,4,8,10,Food Maset,81.7,6,14,17,станция метро «Приморская»,53.4,2,23,30,Не удалось узнать название,27.9,3,15,38
8407.0,Paramount,34.5,2,7,8,One Price Coffee,41.4,4,11,14,станция метро «Автово»,66.6,6,28,44,Не удалось узнать название,218.3,0,2,4
8408.0,Царские пироги,31.0,4,17,22,4U,63.8,3,27,30,станция метро «Нарвская»,43.0,4,17,27,Не удалось узнать название,59.8,2,7,15
8409.0,Coffee Like,17.0,1,3,3,One Price Coffee,120.7,0,8,9,станция метро «Рыбацкое»,33.1,5,16,22,Не удалось узнать название,67.5,2,13,19
