id,atm_group,address,geo_address,geo_lon,geo_lat,country,province,area,locality,street,house,target,isTrain
7154.0,5478.0,"D. 198, KORP. 4, UL. LENI KIROV G     ","Россия, Кировская область, муниципальное образование Киров, Киров, улица Ленина, 198к4",49.668023,58.603595,Россия,Кировская область,муниципальное образование Киров,Киров,улица Ленина,198к4,-0.0777596355050228,True
7155.0,5478.0,"D. 30, UL. LENINA         ELIZOVO G   ","Россия, Камчатский край, Елизово, улица Ленина, 30",158.384079,53.192166,Россия,Камчатский край,Елизовский муниципальный округ,Елизово,улица Ленина,30,-0.0490252988311439,True
7156.0,5478.0,"84, UL. S.LAZO            SVOBODNYY G ","Россия, Амурская область, Свободный, улица Сергея Лазо, 84",128.146643,51.347179,Россия,Амурская область,городской округ Свободный,Свободный,улица Сергея Лазо,84,-0.0223857549934293,True
7158.0,5478.0,"D. 9A, UL. VOLOCHAEVSKAYA KHABAROVSK G","Россия, Хабаровск, Волочаевская улица, 9А",135.097609,48.459423,Россия,Хабаровский край,городской округ Хабаровск,Хабаровск,Волочаевская улица,9А,-0.0029381730698943,True
7159.0,5478.0,"D. 146, PR-KT UNYH PIONER SAMARA G    ","Россия, Самара, проспект Юных Пионеров, 146",50.258494,53.231285,Россия,Самарская область,городской округ Самара,Самара,проспект Юных Пионеров,146,-0.0696121064266722,True
7160.0,5478.0,ST.M UNGORODOK            SAMARA G    ,"Россия, Самара, Первая линия, метро Юнгородок",50.283009,53.212647,Россия,Самарская область,городской округ Самара,Самара,,,,False
7161.0,5478.0,"D. 129, UL. 50 LET KOMSOM BELOGORSK G ","Россия, Амурская область, городской округ Белогорск, Белогорск, улица 50 лет Комсомола, 129",128.473926,50.921292,Россия,Амурская область,городской округ Белогорск,Белогорск,улица 50 лет Комсомола,129,-0.1127133364222929,True
7162.0,5478.0,"D. 143, UL. POBEDY        SAMARA G    ","Россия, Самара, улица Победы, 143",50.277359,53.225689,Россия,Самарская область,городской округ Самара,Самара,улица Победы,143,-0.1056736764980781,True
7163.0,5478.0,"D. 42, UL. KALINOVSKAYA   KOSTROMA G  ","Россия, Кострома, Калиновская улица, 42",40.944151,57.774748,Россия,Костромская область,городской округ Кострома,Кострома,Калиновская улица,42,-0.0563439020728364,True
7164.0,5478.0,"12, UL. GAGARINA          FOKINO G    ","Россия, Брянская область, Фокино, улица Гагарина, 12",34.414144,53.453018,Россия,Брянская область,городской округ Фокино,Фокино,улица Гагарина,12,-0.080864481477872,True
7165.0,5478.0,"D. 1, PR-KT LENINA        SAMARA G    ","Россия, Самара, проспект Ленина, 1",50.133512,53.205167,Россия,Самарская область,городской округ Самара,Самара,проспект Ленина,1,-0.0936012388482593,True
7166.0,5478.0,"D. 4, UL. PETRISHEVA      DZERZHINSK G","Россия, Нижегородская область, Дзержинск, улица Петрищева, 4",43.432107,56.235721,Россия,Нижегородская область,городской округ Дзержинск,Дзержинск,улица Петрищева,4,-0.0672088207701997,True
7167.0,5478.0,"D. 5A, PER. SIBIRSKII     KRASNOYARSK ","Россия, Красноярск, Сибирский переулок, 5А",92.953677,56.015636,Россия,Красноярский край,городской округ Красноярск,Красноярск,Сибирский переулок,5А,,False
7168.0,5478.0,"D. 17A, UL. KIROVA        SORSK G     ","Россия, Республика Хакасия, Сорск, улица Кирова, 17А",90.247475,53.995551,Россия,Республика Хакасия,муниципальное образование Сорск,Сорск,улица Кирова,17А,,False
7169.0,5478.0,"D. 30, UL. DZERZHINSKOGO  LENSK G     ","Россия, Республика Саха (Якутия), Ленск, улица Дзержинского, 30",114.928544,60.719091,Россия,Республика Саха (Якутия),городское поселение город Ленск,Ленск,улица Дзержинского,30,,False
7170.0,5478.0,"D. 21 A, UL. OIUNSKOGO    LENSK G     ","Россия, Республика Саха (Якутия), Ленск, улица Ойунского, 21А",114.920082,60.718748,Россия,Республика Саха (Якутия),городское поселение город Ленск,Ленск,улица Ойунского,21А,-0.0672001547903511,True
7171.0,5478.0,"D. 6, UL. 40 LET POBEDY   MAGAN S     ","Россия, Республика Саха (Якутия), городской округ Якутск, село Маган, улица 40 лет Победы, 6",129.536696,62.108364,Россия,Республика Саха (Якутия),городской округ Якутск,село Маган,улица 40 лет Победы,6,,False
7172.0,5478.0,"D. 2 A, UL. 50 LET OKTYAB MIRNYY G    ","Россия, Республика Саха (Якутия), Мирный, шоссе 50 лет Октября, 2А",113.971614,62.544454,Россия,Республика Саха (Якутия),муниципальное образование Мирный,Мирный,шоссе 50 лет Октября,2А,,False
7173.0,5478.0,"D. 5A, UL. SOLDATOVA      MIRNYY G    ","Россия, Республика Саха (Якутия), Мирный, улица Солдатова, 5А",113.986121,62.547046,Россия,Республика Саха (Якутия),муниципальное образование Мирный,Мирный,улица Солдатова,5А,-0.0734533677721711,True
7174.0,5478.0,"D. 9, UL. SHEREMET'EVSKAY RYAZAN G    ","Россия, Рязань, Шереметьевская улица, 9",39.83183,54.601391,Россия,Рязанская область,городской округ Рязань,Рязань,Шереметьевская улица,9,-0.0691692695573727,True
