atm_id,atm_lat,atm_lon,nearest_offices_name,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_name,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_name,nearest_money_transfer_dist_m,nearest_shops_food_small_name,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_name,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_name,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_name,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_name,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_name,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_name,nearest_residential_landuse_dist_m,nearest_fuel_name,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_name,nearest_highway_pedestrian_dist_m,nearest_footway_100m_name,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
7979.0,53.367911,83.705018,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Мария-Ра,358.3,0,0,2,10,0,0,0,0,,,0,0,0,0,,,Рельеф,612.1,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2,9,,350.0,,,0,0,0,0,0,0,0,0,,,,44.3,8,0,0,0,0,,,residential,350.0,,,0
7980.0,53.367911,83.705018,Успешный и партнеры,185.6,0,2,2,5,0,0,0,0,,,0,0,0,0,,,Мария-Ра,358.3,0,0,2,10,0,0,0,0,,,0,0,0,0,,,Рельеф,612.1,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Terminal,575.0,0,0,0,2,0,0,0,0,,,,44.3,8,0,0,2,9,,350.0,commercial,185.6,Барнаул,3873.6,0
7981.0,53.367911,83.705018,Успешный и партнеры,185.6,0,2,2,5,0,0,0,0,,,0,0,0,0,,,Мария-Ра,358.3,0,0,2,10,0,0,0,0,,,0,0,0,0,,,Рельеф,612.1,0,0,0,3,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,residential,350.0,Барнаул,3873.6,0
7983.0,60.008189,30.25737,Билайн,116.7,0,6,11,39,0,2,4,7,Сбер,156.4,0,0,0,0,,,Клевер,139.7,0,5,10,27,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Тройка,858.3,0,0,0,1,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Линос,749.6,0,0,0,3,0,0,0,0,,,,,0,0,1,3,26,,145.0,commercial,145.0,Санкт-Петербург,8407.5,0
7984.0,56.024788,92.784515,ФерзЬ очистка воды,59.9,1,3,5,13,0,0,0,1,,945.1,0,0,0,0,,,Ларьки,239.6,0,1,1,4,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,4,7,,149.3,Опти,211.7,0,1,2,3,0,0,0,0,,,,22.4,11,0,4,9,18,,119.7,commercial,59.9,Красноярск,5763.1,0
7986.0,54.943364,73.383636,Юридическая компания,7.8,1,2,12,26,0,0,0,0,,,0,0,0,0,,,Магнит,119.4,0,2,10,18,0,0,0,0,,,0,0,0,0,,,Роллер-Омск,303.8,0,0,1,3,,,0,0,0,0,0,0,1,1,Омск-Пассажирский,463.7,0,0,0,0,,,0,0,1,23,,361.8,Лукойл,1000.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,residential,361.8,Омск,5400.7,0
7987.0,55.3555,86.088249,,,0,0,0,0,0,0,0,1,,865.7,0,0,0,0,,,Чибис,365.4,0,0,2,10,0,0,0,0,,,0,0,1,1,Центральный крытый рынок,462.8,,,0,0,0,0,Тайм,418.7,0,0,2,4,0,0,0,0,,,0,0,0,0,,,0,5,9,18,1-й мкр.,123.3,,,0,0,0,0,1,1,2,2,площадь Советов,74.5,,38.8,6,0,0,0,0,,,commercial,89.6,Кемерово,84.8,1
7991.0,58.01456,56.250742,Biglion,40.7,8,37,72,157,0,0,0,0,,,0,0,1,1,Western Union,349.2,Мясной №1,212.3,0,3,6,17,0,0,0,0,,,0,0,0,0,,,Be Woman,356.1,0,0,1,5,Адем,129.7,0,3,6,19,0,0,0,1,Пермь I,598.4,0,0,0,2,,931.9,0,0,0,0,,,Нефтехимпром,561.8,0,0,0,3,0,0,0,4,,695.2,,19.1,9,0,0,0,0,,,commercial,40.7,,,0
7992.0,54.985163,73.393122,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Ермолино,284.3,0,1,3,14,0,0,0,0,,,0,0,0,3,Цветочные ряды,686.7,Адам и Ева,100.6,0,3,4,5,Ника,369.3,0,0,2,3,0,0,0,0,,,0,0,0,6,,536.8,0,4,9,48,,117.2,,,0,0,0,0,0,0,0,0,,,,25.3,17,0,4,10,50,,117.2,residential,117.2,,,0
7993.0,47.416498,40.106031,Росгосстрах,363.0,0,0,3,25,0,0,0,0,,,0,0,0,0,,,,100.9,0,3,7,14,0,0,0,0,,,0,0,0,0,,,,320.6,0,0,2,5,Платов,345.2,0,0,1,2,0,0,0,0,,,0,0,0,0,,,0,4,8,44,,199.6,,,0,0,0,0,0,0,3,15,,385.3,,,0,0,5,10,53,,199.6,residential,199.6,Новочеркасск,717.3,1
7995.0,47.416498,40.106031,Росгосстрах,363.0,0,0,3,25,0,0,0,0,,,0,0,0,0,,,,100.9,0,3,7,14,0,0,0,0,,,0,0,0,0,,,,320.6,0,0,2,5,Платов,345.2,0,0,1,2,0,0,0,0,,,0,0,0,0,,,0,4,8,44,,199.6,,,0,0,0,0,0,0,0,0,,,,138.9,0,0,5,10,53,,199.6,residential,199.6,Новочеркасск,717.3,1
7996.0,50.58909,137.059871,МТС,66.6,2,3,3,15,0,0,0,0,,,0,0,0,0,,,,27.6,2,11,19,43,0,0,0,0,,,0,1,1,1,"рынок ""на Клюшке""",166.2,,,0,0,0,0,,833.8,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,73.6,2,0,1,1,11,"рынок ""на Клюшке""",166.2,commercial,166.2,Комсомольск-на-Амуре,3608.5,0
7997.0,53.202529,44.996226,Доброта.ру,32.8,6,22,40,91,0,0,0,0,,,0,0,0,0,,,Скидкино,182.6,0,2,9,25,0,0,0,0,,,0,0,0,0,,1048.5,,,0,0,0,0,Альфа,353.6,0,0,2,2,0,0,0,0,,,0,0,0,5,,544.3,0,0,0,0,,,Лукойл,170.7,0,1,2,2,0,0,0,2,,540.9,,,0,0,4,9,50,,105.1,commercial,105.1,Пенза,1721.6,0
7998.0,53.413921,83.928878,Нотариус Ерёмина Т. И.,125.1,0,11,23,31,0,0,0,0,,,0,0,0,0,,,Магазин,21.1,3,4,5,20,0,0,0,0,,,0,0,0,0,,,"Детско-юношеская спортивная школа ""Чемпион""",328.3,0,0,2,6,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,1012.5,1,4,10,22,,99.2,,675.5,0,0,0,1,0,0,0,0,,,,88.7,2,1,5,17,32,,99.2,commercial,125.1,,,0
8000.0,50.920844,128.464071,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Стрела,77.9,1,2,8,10,0,0,0,0,,,0,0,0,0,,,,794.2,0,0,0,2,Версаль,77.8,1,1,2,2,0,0,0,0,,,0,0,0,4,,885.1,1,6,6,15,,31.7,,,0,0,0,0,0,1,1,2,Почтовая улица,167.8,,,0,1,6,8,23,,31.7,residential,31.7,,,0
8001.0,51.775455,55.1084,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Фаворит,352.9,0,0,2,11,0,0,0,0,,,0,0,1,1,Магазин Все для видеонаблюдения,446.6,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,15,106,,246.5,,,0,0,0,0,0,0,0,0,,,,34.3,3,0,2,16,108,Троллейбусное депо №1,166.9,commercial,53.7,Оренбург,1178.6,1
8003.0,56.165885,40.46525,Монострой,77.2,2,7,21,44,0,0,0,1,,877.6,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,2,,766.8,Джангл,137.7,0,2,4,10,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,3,6,20,,204.7,,,0,0,0,0,0,0,0,1,улица Тургенева,780.5,,,0,0,0,0,0,,,residential,204.7,,,0
8004.0,59.22302,39.877707,Eft Group,224.9,0,5,10,43,0,0,0,0,,,0,0,0,0,,,,427.0,0,0,1,4,0,0,0,0,,,0,0,1,1,Городской рынок,445.0,"Клуб настольного тенниса и фитнеса ""Планета""",697.7,0,0,0,2,Апартаменты в историческом центре,281.8,0,2,4,10,0,0,0,0,,,0,1,1,8,,146.4,0,0,0,0,,,Центр Авто,907.4,0,0,0,1,0,1,6,21,улица Сергея Орлова,294.0,,20.8,8,1,4,9,44,,77.5,residential,77.5,Вологда,440.8,1
8005.0,59.22302,39.877707,Eft Group,224.9,0,5,10,43,0,0,0,0,,,0,0,0,0,,,,427.0,0,0,1,4,0,0,0,0,,,0,0,1,1,Городской рынок,445.0,,,0,0,0,0,Апартаменты в историческом центре,281.8,0,2,4,10,0,0,0,0,,,0,1,1,8,,146.4,1,4,7,37,,77.5,,,0,0,0,0,0,0,0,0,,,,20.8,8,0,0,0,0,,,residential,77.5,,,0
8007.0,48.478109,135.085436,ИФНС по Центральному району,76.3,2,4,11,35,0,0,0,0,,,0,0,0,0,,,раз-два,295.9,0,1,2,10,0,0,0,0,,,0,0,0,0,,,Багира,19.9,1,1,3,6,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,3,5,15,,184.9,,,0,0,0,0,0,0,3,5,парк Динамо,407.4,,43.6,4,0,3,5,19,,184.9,commercial,76.3,Хабаровск,761.0,1
8008.0,59.644136,33.507618,Согласие,517.6,0,0,0,5,0,0,0,0,,,0,0,0,0,,,Атлант,344.2,0,0,1,2,0,0,0,0,,,0,0,2,2,,401.2,,,0,0,0,0,Астрал,269.3,0,1,1,2,0,0,0,1,Тихвин,884.9,0,0,0,0,,,0,0,0,0,,,КиТЭК,733.9,0,0,0,2,0,0,1,1,Красная улица,308.1,,103.2,0,0,0,0,0,,,residential,139.5,,,0
8009.0,56.039052,92.916756,Арбат,2.3,2,2,7,43,0,0,1,2,"Терминал №1019 ""Командор №36""",480.7,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Lady Stretch,372.7,0,0,1,2,,86.3,1,1,2,10,0,0,0,0,,,0,0,0,0,,,0,2,7,18,"Взлётка, микрорайон АЦ",264.8,КНП,517.7,0,0,0,7,0,0,0,0,,,,182.0,0,0,2,7,21,"Взлётка, микрорайон АЦ",264.8,residential,264.8,Красноярск,2152.4,0
8010.0,56.039052,92.916756,Арбат,2.3,2,2,7,43,0,0,1,2,"Терминал №1019 ""Командор №36""",480.7,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Lady Stretch,372.7,0,0,1,2,,86.3,1,1,2,10,0,0,0,0,,,0,0,0,0,,,0,2,7,18,"Взлётка, микрорайон АЦ",264.8,КНП,517.7,0,0,0,7,0,0,1,1,,328.2,,,0,0,0,0,0,,,commercial,2.3,Красноярск,2152.4,0
8011.0,56.039052,92.916756,Арбат,2.3,2,2,7,43,0,0,1,2,"Терминал №1019 ""Командор №36""",480.7,0,0,0,0,,,,274.6,0,2,4,17,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,86.3,1,1,2,10,0,0,0,0,,,0,0,0,0,,,0,2,7,18,"Взлётка, микрорайон АЦ",264.8,КНП,517.7,0,0,0,7,0,0,0,0,,,,182.0,0,0,2,7,21,"Взлётка, микрорайон АЦ",264.8,residential,264.8,Красноярск,2152.4,0
8012.0,51.654757,39.189444,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Шаурма Room,178.8,0,1,4,23,0,0,0,0,,,0,1,1,2,1000 мелочей,173.3,,,0,0,0,0,Cosmos,274.7,0,1,3,6,0,0,0,0,,,0,0,0,4,,642.8,0,2,19,84,,154.3,,,0,0,0,0,0,0,0,1,площадь Ленина,994.0,,60.7,2,1,6,29,113,,68.4,commercial,99.8,Воронеж,1008.4,1
8013.0,51.654757,39.189444,Управа Ленинского района,99.8,1,30,47,138,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,1,1,2,1000 мелочей,173.3,Skala,224.0,0,1,1,5,Cosmos,274.7,0,1,3,6,0,0,0,0,,,0,0,0,4,,642.8,0,2,19,84,,154.3,ВТК,865.4,0,0,0,1,0,0,0,1,площадь Ленина,994.0,,60.7,2,1,6,29,113,,68.4,commercial,68.4,,,0
8014.0,51.654757,39.189444,Управа Ленинского района,99.8,1,30,47,138,0,0,0,0,,,0,0,0,0,,,Шаурма Room,178.8,0,1,4,23,0,0,0,0,,,0,1,1,2,1000 мелочей,173.3,Skala,224.0,0,1,1,5,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,19,84,,154.3,ВТК,865.4,0,0,0,1,0,0,0,1,площадь Ленина,994.0,,,0,1,6,29,113,,68.4,commercial,99.8,Воронеж,1008.4,1
8015.0,51.654757,39.189444,Управа Ленинского района,99.8,1,30,47,138,0,0,0,0,,,0,0,0,0,,,Шаурма Room,178.8,0,1,4,23,0,0,0,0,,,0,1,1,2,1000 мелочей,173.3,Skala,224.0,0,1,1,5,Cosmos,274.7,0,1,3,6,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,ВТК,865.4,0,0,0,1,0,0,0,0,,,,60.7,2,0,0,0,0,,,commercial,99.8,Воронеж,1008.4,1
8016.0,50.596718,36.592181,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Фасоль,514.2,0,0,0,9,0,0,0,0,,,0,0,0,1,Центральный рынок,620.1,Lady Stretch,673.0,0,0,0,1,Континенталь,108.1,0,1,4,6,0,0,0,0,,,0,1,1,6,,243.2,0,5,11,34,,132.2,Газпром,811.9,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,,,residential,132.2,Белгород,366.2,1
8017.0,45.038324,38.989435,,,0,0,0,0,1,1,1,1,,24.0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Оранж Фитнесс,310.5,0,0,1,3,Savoy Petit,246.5,0,1,3,9,0,0,0,0,,,0,1,2,15,,181.1,0,1,4,15,,167.7,,,0,0,0,0,0,0,0,0,,,,51.5,5,0,1,6,23,,167.7,commercial,10.8,,,0
8018.0,55.670021,37.55248,Билайн,20.1,5,12,19,47,0,0,0,0,,,0,0,0,0,,,Белорусские продукты,72.8,4,9,11,28,0,0,0,0,,,0,1,1,1,Московские ярмарки,168.9,Topstretching,35.0,2,2,3,8,Молетон,585.0,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,0,2,7,,330.1,,,0,0,0,0,0,0,0,0,,,,52.7,7,0,1,3,10,Ярмарка с Каруселью,193.3,commercial,193.3,Москва,8894.4,0
8020.0,57.626251,39.88934,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,1,1,1,Центральный рынок,221.6,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,2,7,27,,215.7,,,0,0,0,0,1,4,7,14,улица Кирова,36.1,,26.0,8,0,5,14,36,,112.2,commercial,112.2,Ярославль,241.3,1
8021.0,56.118033,40.363066,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Продукты от Палыча,250.2,0,1,7,38,0,0,0,0,,,0,0,0,1,Рынок на Чайковского,516.2,Специализированная детско-юношеская спортивная школа олимпийского резерва по легкой атлетике №4,371.7,0,0,2,4,Mon Plaisir,251.6,0,1,1,1,0,0,0,0,,,0,0,0,0,,,1,4,22,70,,89.9,Teboil,789.9,0,0,0,1,0,0,0,0,,,,11.5,9,2,9,33,95,,78.5,commercial,47.8,Владимир,3017.5,0
8022.0,48.814849,44.624243,Билайн,150.7,0,2,2,6,0,0,0,1,,854.8,0,0,0,0,,,"""Бемби""",53.7,1,8,12,21,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,1,"ЖК ""Мечта""",929.9,Лукойл,452.9,0,0,1,2,0,0,0,0,,,,20.7,6,0,1,5,11,,292.3,industrial,292.3,,,0
8024.0,52.941027,36.050389,Следственное управление Следственного комитета РФ по Орловской области,45.2,2,6,7,8,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,660.9,0,0,0,1,0,0,0,0,,,0,0,0,0,,,0,2,9,26,,232.4,Газпром,810.5,0,0,0,2,0,0,0,0,,,,12.0,10,0,2,13,39,,232.4,residential,232.4,,,0
8026.0,54.77494,32.044568,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Абсолют,121.8,0,3,7,20,0,0,0,0,,,0,0,1,3,Универсальный рынок,490.1,Местное отделение ДОСААФ,273.7,0,1,2,11,Мегаполис,456.1,0,0,1,6,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Роснефть,832.1,0,0,0,2,0,1,4,16,улица Октябрьской Революции,190.0,,59.5,1,1,3,17,59,,54.3,commercial,67.3,Смоленск,726.7,1
8028.0,59.955728,30.356526,,,0,0,0,0,1,1,1,1,Сбер,5.5,0,0,0,0,,,Белорусские продукты,72.8,2,7,8,13,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,SuperHostel,621.4,0,0,0,14,0,2,2,2,Площадь Ленина,178.4,0,0,0,4,,870.7,0,0,0,0,,,,,0,0,0,0,1,3,3,3,улица Архитектора Баранова,63.7,,1.8,34,0,0,0,0,,,residential,100.5,Санкт-Петербург,2942.4,0
8029.0,56.008334,37.851467,МТС,65.0,1,7,11,32,0,0,0,0,,,0,0,0,0,,,КуулКлевер,127.6,0,2,7,28,0,0,0,0,,,0,0,0,3,Подмосковный фермер,518.8,,,0,0,0,0,,839.7,0,0,0,1,0,0,0,1,Пушкино,864.2,0,0,0,0,,,0,4,5,20,,195.0,,,0,0,0,0,0,0,1,2,,426.9,,58.0,5,1,7,12,35,,43.7,commercial,65.0,Пушкино,403.4,1
8030.0,45.038324,38.989435,Global Expert,10.8,1,8,15,35,1,1,1,1,,24.0,0,0,0,0,,,,287.7,0,1,4,17,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Лукойл,915.3,0,0,0,1,0,0,0,0,,,,51.5,5,0,0,0,0,,,residential,167.7,Краснодар,1023.5,1
8032.0,50.981276,39.504133,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Добрый,31.1,1,3,7,23,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,Гостиница,330.0,0,0,2,3,0,0,0,0,,,0,0,0,0,,,0,1,2,20,,271.9,Лукойл,872.6,0,0,0,1,0,0,4,7,,347.9,,40.5,1,0,0,0,0,,,residential,271.9,,,0
8037.0,54.964266,82.936294,Билайн,14.6,3,3,3,9,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,Газпромнефть,457.7,0,0,1,7,0,0,0,0,,,,,0,0,0,0,2,,640.5,industrial,640.5,Новосибирск,4186.3,0
8039.0,56.892635,60.612485,,,0,0,0,0,1,1,1,6,,12.6,0,0,0,0,,,Кировский,302.6,0,0,2,23,0,0,0,0,,,0,0,0,1,,855.9,Bright Fit,434.4,0,0,1,9,,,0,0,0,0,0,0,1,2,Уралмаш,491.5,0,0,0,0,,,0,2,11,39,,267.1,,,0,0,0,0,0,4,6,12,,167.6,,21.2,8,0,0,0,0,,,commercial,157.5,Екатеринбург,6102.8,0
8040.0,45.033521,42.019102,Билайн,56.0,2,2,2,3,0,0,0,0,,,0,0,0,0,,,Сладко,51.0,1,3,4,9,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,,680.0,1,1,5,27,Клубный дом «Серов»,57.6,Октан,348.8,0,0,1,4,0,0,0,0,,,,,0,2,3,10,44,,10.0,commercial,10.0,,,0
8041.0,48.435733,135.104948,МТС,153.5,0,3,4,4,0,0,0,0,,,0,0,0,0,,,Овощи и Фрукты,174.5,0,3,7,13,0,0,0,0,,,0,0,0,0,,,Ерофей-Арена,562.0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,3,4,,470.5,0,2,3,13,,104.5,,,0,0,0,0,0,0,0,0,,,,49.5,9,0,0,0,0,,,commercial,153.5,Хабаровск,4669.8,0
8042.0,48.435733,135.104948,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,Овощи и Фрукты,174.5,0,3,7,13,0,0,0,0,,,0,0,0,0,,,Ерофей-Арена,562.0,0,0,0,1,Барбадос,637.8,0,0,0,1,0,0,0,0,,,0,0,3,4,,470.5,0,2,3,13,,104.5,Роснефть,107.6,0,1,2,2,0,0,1,1,,424.4,,49.5,9,0,0,0,0,,,residential,104.5,Хабаровск,4669.8,0
8043.0,48.435733,135.104948,МТС,153.5,0,3,4,4,0,0,0,0,,,0,0,0,0,,,Овощи и Фрукты,174.5,0,3,7,13,0,0,0,0,,,0,0,0,0,,,Ерофей-Арена,562.0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,0,0,3,4,,470.5,0,2,3,13,,104.5,Роснефть,107.6,0,1,2,2,0,0,0,0,,,,49.5,9,0,3,4,16,,104.5,residential,104.5,Хабаровск,4669.8,0
8044.0,47.25843,39.722568,МТС,28.4,1,2,3,10,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,1,1,,492.9,Тренажёрный зал,619.3,0,0,0,2,Вертол,507.6,0,0,0,3,0,0,0,0,,,0,0,0,12,,618.0,0,0,0,16,,572.5,Роснефть,418.7,0,0,1,2,0,0,0,0,,,,,0,0,4,4,37,ОАО «Горизонт»,117.4,industrial,117.4,Ростов-на-Дону,4026.4,0
8046.0,45.06468,41.931489,London express,354.6,0,0,1,10,0,0,0,1,,594.7,0,0,0,0,,,Северный,87.1,1,4,4,20,0,0,0,0,,,0,0,0,0,,,Бассейн,772.9,0,0,0,2,Усадьба,977.6,0,0,0,1,0,0,0,0,,,0,0,0,0,,,0,1,3,16,,234.9,Роснефть,473.4,0,0,1,4,0,0,0,1,,793.7,,,0,0,2,10,32,,206.8,commercial,206.8,Ставрополь,2936.7,0
8047.0,56.098647,47.285241,,,0,0,0,0,0,0,0,1,,636.2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,1,1,Шупашкар,352.0,Студия джампинга,884.6,0,0,0,1,Империя,784.1,0,0,0,1,0,0,0,0,,,0,0,0,1,,823.3,0,0,0,9,,523.5,Татнефть,642.1,0,0,0,2,0,0,0,0,,,,,0,0,0,0,0,,,commercial,14.1,Чебоксары,1578.9,0
8048.0,56.118791,47.183615,МТС,12.3,1,4,4,6,0,0,0,0,,,0,0,0,0,,,Йола-маркет,113.8,0,4,9,32,0,0,0,0,,,0,0,0,1,Юго-Западный рынок,638.5,Мустанг,151.7,0,2,2,4,У Светланы,490.9,0,0,1,1,0,0,0,0,,,0,0,0,0,,,0,1,2,5,,130.9,,532.4,0,0,0,1,0,0,0,0,,,,29.2,9,0,1,2,8,,130.9,residential,130.9,,,0
8049.0,56.484004,84.948466,Айпроджектплюс,44.5,3,15,28,75,0,0,0,0,,,0,0,0,0,,,Любимый,560.2,0,0,0,6,0,0,0,0,,,0,0,0,0,,,Lady Stretch,570.5,0,0,0,4,Кухтерин,235.5,0,2,4,17,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,5,9,15,,84.4,,31.1,49,0,11,26,83,,112.9,commercial,112.9,Томск,580.2,1
8051.0,46.41006,47.986448,Билайн,172.0,0,1,2,2,0,0,0,0,,,0,0,0,0,,,Фасоль,171.7,0,1,1,3,0,0,0,0,,,0,0,0,0,,,Турбо,389.4,0,0,1,1,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,2,18,Микрорайон №6,229.0,Газпром,940.2,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,,,commercial,172.0,,,0
8052.0,53.887162,86.748528,,116.4,0,1,3,5,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,Рынок,605.7,АО ПТУ,694.1,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,3,7,,429.7,,429.0,0,0,1,2,0,0,0,0,,,,31.9,11,0,2,5,14,,114.4,commercial,116.4,,,0
8053.0,53.887162,86.748528,,116.4,0,1,3,5,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,0,0,0,1,Рынок,605.7,АО ПТУ,694.1,0,0,0,2,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,,429.0,0,0,1,2,0,0,0,0,,,,31.9,11,0,0,0,0,,,commercial,116.4,Прокопьевск,94.6,1
8054.0,55.037252,82.976251,Ингосстрах,19.1,1,8,10,22,0,0,0,0,,,0,0,0,0,,,Мария-Ра,167.6,0,4,8,20,0,0,0,0,,,0,1,1,4,,149.1,Lady Stretch,443.0,0,0,1,2,,,0,0,0,0,1,1,1,1,Золотая нива,56.7,0,0,0,0,,,0,0,4,15,,343.9,,,0,0,0,0,0,0,0,0,,,,37.2,12,0,0,4,17,,343.9,commercial,19.1,Новосибирск,3550.8,0
8055.0,55.037252,82.976251,Ингосстрах,19.1,1,8,10,22,0,0,0,0,,,0,0,0,0,,,Мария-Ра,167.6,0,4,8,20,0,0,0,0,,,0,1,1,4,,149.1,,,0,0,0,0,,,0,0,0,0,1,1,1,1,Золотая нива,56.7,0,0,0,2,,593.2,0,0,4,15,,343.9,Горизонт,772.0,0,0,0,3,0,0,0,0,,,,37.2,12,0,0,4,17,,343.9,commercial,19.1,Новосибирск,3550.8,0
